unit_abilities_tables
16
key	requires_effect_enabling	icon-name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type	superseded_abilities_set	is_hidden_in_ui_for_enemy
wh2_dlc15_unit_passive_heavy_ammo	False	wh2_dlc15_unit_passive_heavy_ammo		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_ignore_pain	False	wh2_dlc15_unit_passive_ignore_pain		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_immense_power	False	wh2_dlc15_unit_passive_immense_power		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_journeys_end	True	wh2_dlc11_army_abilities_battle_supply		wh_type_augment		wh_main_anc_group_rare	True	False	unit		False
wh2_dlc15_unit_passive_mimic_berserk	True	wh_dlc08_unit_passive_berserk		wh_type_augment		wh_main_anc_group_rare	True	False	unit		False
wh2_dlc15_unit_passive_mimic_bloodgreed	True	wh_dlc03_unit_passive_bloodgreed		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_mimic_ethereal	True	wh2_dlc15_unit_passive_mimic_ethereal		wh_type_augment		wh_main_anc_group_rare	True	False	unit		False
wh2_dlc15_unit_passive_mimic_extra_powder	False	wh2_dlc11_unit_passive_extra_powder		wh_type_augment		wh_main_anc_group_common	False	False	unit		False
wh2_dlc15_unit_passive_mimic_forest_walker	True	wh2_dlc15_unit_passive_mimic_forest_walker		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_mimic_liquid_fortification	True	wh_dlc06_unit_passive_bugmans_brew		wh_type_regeneration		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_mimic_primal_fury	True	wh_dlc03_unit_passive_primal_fury		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_mimic_realm_of_souls_1	True	wh2_dlc09_faction_passive_realm_of_souls_tier_1		wh_type_regeneration		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_mimic_realm_of_souls_2	True	wh2_dlc09_faction_passive_realm_of_souls_tier_2		wh_type_regeneration		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_mimic_realm_of_souls_3	True	wh2_dlc09_faction_passive_realm_of_souls_tier_3		wh_type_regeneration		wh_main_anc_group_rare	True	False	unit		False
wh2_dlc15_unit_passive_mimic_scurry_away	True	wh2_main_unit_passive_scurry_away		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_mimic_strength_in_numbers	True	wh2_main_unit_passive_strength_in_numbers		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_mimic_the_blessing_of_the_lady	False	wh_main_lord_passive_the_blessing_of_the_lady		wh_type_ward_save		wh_main_anc_group_uncommon	False	False	unit		False
wh2_dlc15_unit_passive_monstrous_disease	False	wh2_dlc15_unit_passive_monstrous_disease		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_nightgoblin_poison	False	wh2_dlc15_unit_passive_nightgoblin_poison		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_omen_of_hope	False	wh2_dlc15_unit_passive_omen_of_hope		wh_type_augment		wh_main_anc_group_rare	False	False	unit		False
wh2_dlc15_unit_passive_overwhelming_odour	False	wh2_dlc15_unit_passive_overwhelming_odour		wh_type_area_of_hexes		wh_main_anc_group_common	False	False	unit		False
wh2_dlc15_unit_passive_padded_shield	False	wh2_dlc15_unit_passive_padded_shield		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_pump_harder_ladz	False	wh2_dlc15_unit_passive_pump_harder_ladz		wh_type_augment		wh_main_anc_group_common	False	False	unit		False
wh2_dlc15_unit_passive_regeneration_map	False	wh_main_unit_passive_regeneration		wh_type_regeneration		wh_main_anc_group_common	False	False	unit		False
wh2_dlc15_unit_passive_rubble_and_ruin_tier_1	False	wh2_dlc15_unit_passive_rubble_and_ruin_tier_1		wh_type_bombardment		wh_main_anc_group_uncommon	False	False	unit		False
wh2_dlc15_unit_passive_rubble_and_ruin_tier_1_bombardment	False	wh2_dlc15_unit_passive_rubble_and_ruin_tier_1		wh_type_bombardment		wh_main_anc_group_uncommon	False	True	unit		False
wh2_dlc15_unit_passive_rubble_and_ruin_tier_2	False	wh2_dlc15_unit_passive_rubble_and_ruin_tier_2		wh_type_bombardment		wh_main_anc_group_uncommon	False	False	unit		False
wh2_dlc15_unit_passive_rubble_and_ruin_tier_2_bombardment	False	wh2_dlc15_unit_passive_rubble_and_ruin_tier_2		wh_type_bombardment		wh_main_anc_group_uncommon	False	True	unit		False
wh2_dlc15_unit_passive_rubble_and_ruin_tier_3	False	wh2_dlc15_unit_passive_rubble_and_ruin_tier_3		wh_type_bombardment		wh_main_anc_group_uncommon	False	False	unit		False
wh2_dlc15_unit_passive_rubble_and_ruin_tier_3_bombardment	False	wh2_dlc15_unit_passive_rubble_and_ruin_tier_3		wh_type_bombardment		wh_main_anc_group_uncommon	False	True	unit		False
wh2_dlc15_unit_passive_sorcery_weapon	False	wh2_dlc15_unit_passive_sorcery_weapon		wh_type_augment		wh_main_anc_group_common	True	False	unit		False
wh2_dlc15_unit_passive_spiky_skin	False	wh2_dlc15_unit_passive_spiky_skin		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit		False
wh2_dlc15_unit_passive_spirit_of_gork_or_mork	False	wh2_dlc15_unit_passive_spirit_of_gork_or_mork		wh_type_area_of_augments		wh_main_anc_group_uncommon	False	False	unit		False
wh2_dlc15_unit_passive_thermal_thorax	False	wh2_dlc15_unit_passive_thermal_thorax		wh_type_area_of_direct_damage		wh_main_anc_group_rare	False	False	unit		False
wh2_dlc15_weapon_abilities_axe_of_grom	True	wh2_dlc15_weapon_abilities_axe_of_grom		wh_type_augment		wh_main_anc_group_unique	True	False	item		False
wh2_dlc15_weapon_abilities_fangsword_of_eltharion	False	wh2_dlc15_weapon_abilities_fangsword_of_eltharion		wh_type_augment		wh_main_anc_group_unique	True	False	item		False
wh2_dlc15_weapon_abilities_star_lance	True	wh2_dlc15_weapon_abilities_star_lance		wh_type_augment		wh_main_anc_group_unique	True	False	item		False
wh2_dlc15_weapon_passive_slaggas_slashas	False	wh2_dlc15_weapon_passive_slaggas_slashas		wh_type_area_of_augments		wh_main_anc_group_unique	True	False	weapon		False
wh2_main_army_abilities_bloodwrack_cauldron	True	wh2_main_army_abilities_sky_cauldron		wh_type_bombardment		wh_main_anc_group_rare	False	False	army	wh2_main_army_abilities_bloodwrack_cauldron	False
wh2_main_army_abilities_bolt_of_spite	True	wh2_main_army_abilities_bolt_of_spite		wh_type_bombardment		wh_main_anc_group_unique	False	False	army		False
wh2_main_army_abilities_brazen_cauldron	True	wh2_main_army_abilities_sky_cauldron		wh_type_bombardment		wh_main_anc_group_uncommon	False	False	army	wh2_main_army_abilities_brazen_cauldron	False
wh2_main_army_abilities_carnosaur_qb_scripted	False	wh2_main_army_abilities_feral_cold_ones		wh_type_augment		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_channeling_spire	False	wh2_main_army_abilities_channeling_spire		wh_type_area_of_augments_of_the_winds		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_dark_conduit	False	wh2_main_army_abilities_dark_conduit		wh_type_explosion		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_eagle_sanctuary	False	wh2_main_army_abilities_eagle_sanctuary		wh_type_augment		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_eshin_clanstone	False	wh2_main_army_abilities_eshin_clanstone		wh_type_area_of_direct_damage		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_feral_cold_ones	False	wh2_main_army_abilities_feral_cold_ones		wh_type_augment		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_feral_cold_ones_qb_scripted	False	wh2_main_army_abilities_feral_cold_ones		wh_type_augment		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_geomantic_nexus	False	wh2_main_army_abilities_geomantic_nexus		wh_type_augment		wh_main_anc_group_uncommon	False	False	army		False
wh2_main_army_abilities_holy_stela	False	wh2_main_army_abilities_holy_stela		wh_type_area_of_hexes		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_khaines_flail	True	wh2_main_army_abilities_khaines_lash		wh_type_bombardment		wh_main_anc_group_uncommon	False	False	army	wh2_main_army_abilities_khaines_flail	False
wh2_main_army_abilities_khaines_lash	True	wh2_main_army_abilities_khaines_lash		wh_type_bombardment		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_khaines_scourge	True	wh2_main_army_abilities_khaines_lash		wh_type_bombardment		wh_main_anc_group_rare	False	False	army	wh2_main_army_abilities_khaines_scourge	False
wh2_main_army_abilities_lure_of_the_pale_queen	False	wh2_main_army_abilities_lure_of_the_pale_queen		wh_type_area_of_hexes		wh_main_anc_group_uncommon	False	False	army		False
wh2_main_army_abilities_mors_clanstone	False	wh2_main_army_abilities_mors_clanstone		wh_type_area_of_augments		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_moulder_clanstone	False	wh2_main_army_abilities_moulder_clanstone		wh_type_area_of_regeneration		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_pestilens_clanstone	False	wh2_main_army_abilities_pestilens_clanstone		wh_type_area_of_augments		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_shadows_of_anlec	False	wh2_main_army_abilities_shadows_of_anlec		wh_type_breath		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_sky_cauldron	True	wh2_main_army_abilities_sky_cauldron		wh_type_bombardment		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_skyre_clanstone	False	wh2_main_army_abilities_skyre_clanstone		wh_type_area_of_ward_save_hex		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_soul_rain	True	wh2_main_army_abilities_soul_rain		wh_type_bombardment		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_soul_storm	True	wh2_main_army_abilities_soul_rain		wh_type_bombardment		wh_main_anc_group_rare	False	False	army	wh2_main_army_abilities_soul_storm	False
wh2_main_army_abilities_soul_torrent	True	wh2_main_army_abilities_soul_rain		wh_type_bombardment		wh_main_anc_group_uncommon	False	False	army	wh2_main_army_abilities_soul_torrent	False
wh2_main_army_abilities_stegadon_qb_scripted	False	wh2_main_army_abilities_feral_cold_ones		wh_type_augment		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_temple_of_mists	False	wh2_main_army_abilities_temple_of_mists		wh_type_area_of_hexes		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_the_menace_below	False	wh2_main_army_abilities_the_menace_below		wh_type_augment		wh_main_anc_group_common	False	False	army		False
wh2_main_army_abilities_vauls_hammer	False	wh2_main_army_abilities_vauls_hammer		wh_type_explosion		wh_main_anc_group_rare	False	False	army		False
wh2_main_army_abilities_vortic_blast	False	wh2_main_army_abilities_vortic_blast		wh_type_explosion		wh_main_anc_group_unique	False	False	army		False
wh2_main_army_abilities_vortic_enrichment	False	wh2_main_army_abilities_vortic_enrichment		wh_type_area_of_regeneration		wh_main_anc_group_unique	False	False	army		False
wh2_main_army_abilities_warpbomb	False	wh2_main_army_abilities_warpbomb		wh_type_explosion		wh_main_anc_group_common	False	False	army		False
wh2_main_banner_passive_battle_banner	False	wh2_main_banner_passive_battle_banner		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	banner		False
wh2_main_banner_passive_sacred_banner_of_the_horned_rat	False	wh2_main_banner_passive_sacred_banner_of_the_horned_rat		wh_type_area_of_hexes		wh_main_anc_group_rare	True	False	banner		False
wh2_main_banner_passive_storm_banner	False	wh2_main_banner_passive_storm_banner		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	banner		False
wh2_main_character_abilities_arcane_vassal	False	wh2_main_character_abilities_arcane_vassal		wh_type_explosion		wh_main_anc_group_rare	True	False	character		False
wh2_main_character_abilities_assassins_trophy	True	wh2_main_character_abilities_assassins_trophy		wh_type_hex		wh_main_anc_group_common	True	False	character		False
wh2_main_character_abilities_black_lotus	True	wh2_main_character_abilities_black_lotus		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh2_main_character_abilities_cold_blooded	False	wh2_main_character_abilities_cold_blooded		wh_type_augment		wh_main_anc_group_common	False	False	character		False
wh2_main_character_abilities_concealment_bombs	True	wh2_main_unit_abilities_concealment_bombs		wh_type_hiding		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_abilities_dark_venom	True	wh2_main_character_abilities_dark_venom		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh2_main_character_abilities_shield_of_the_old_ones	True	wh2_main_character_abilities_shield_of_the_old_ones		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_abilities_swiftness_of_itzl	True	wh2_main_character_abilities_swiftness_of_itzl		wh_type_explosion		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_abilities_verminous_valour	True	wh2_main_character_abilities_verminous_valour		wh_type_augment		wh_main_anc_group_common	True	False	character		False
wh2_main_character_abilities_volley_of_dark_arrows	True	wh2_main_character_abilities_volley_of_dark_arrows		wh_type_magic_missiles		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_abilities_volley_of_high_arrows	True	wh2_main_character_abilities_volley_of_high_arrows		wh_type_magic_missiles		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_abilities_witchbrew	True	wh2_main_character_abilities_witchbrew		wh_type_augment		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_passive_aura_of_pestilence	True	wh2_main_character_passive_aura_of_pestilence		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	character		False
wh2_main_character_passive_darken_the_skies	True	wh2_main_character_passive_darken_the_skies		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_passive_fallen_mages	False	wh2_main_character_passive_fallen_mages		wh_type_hex		wh_main_anc_group_unique	False	True	character		False
wh2_main_character_passive_grand_arcane_conduit	True	wh_main_character_abilities_arcane_conduit		wh_type_augment_of_the_winds		wh_main_anc_group_rare	True	False	character		False
wh2_main_character_passive_horn_of_isha	False	wh2_main_character_passive_horn_of_isha		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character		False
wh2_main_character_passive_loose	True	wh2_main_character_passive_loose		wh_type_area_of_augments		wh_main_anc_group_common	True	False	character		False
wh2_main_faction_abilities_murderous_mastery	False	wh2_main_faction_abilities_murderous_mastery		wh_type_augment		wh_main_anc_group_common	False	False	faction		False
wh2_main_faction_abilities_murderous_prowess	False	wh2_main_faction_abilities_murderous_prowess		wh_type_augment		wh_main_anc_group_common	False	False	faction		False
wh2_main_faction_abilities_murderous_prowess_indicator	False	wh2_main_faction_abilities_murderous_prowess_indicator		wh_type_augment		wh_main_anc_group_common	False	True	faction		False
wh2_main_hero_abilities_doomrocket	True	wh2_main_hero_abilities_doomrocket		wh_type_magic_missile		wh_main_anc_group_uncommon	True	False	hero		False
wh2_main_item_abilities_amulet_of_itzl	False	wh2_main_item_abilities_amulet_of_itzl		wh_type_ward_save		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_armour_of_the_stars	False	wh2_main_item_abilities_armour_of_the_stars		wh_type_hiding		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_aura_of_quetzl	False	wh2_main_item_abilities_aura_of_quetzl		wh_type_augment		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_black_dragon_egg	False	wh2_main_item_abilities_black_dragon_egg		wh_type_breath		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_blade_of_bel_korhadris	False	wh2_main_item_abilities_blade_of_bel_korhadris		wh_type_augment		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_blood_statuette_of_spite	False	wh2_main_item_abilities_blood_statuette_of_spite		wh_type_direct_damage		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_book_of_hoeth	False	wh2_main_item_abilities_book_of_hoeth		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_cube_of_darkness	False	wh2_main_item_abilities_cube_of_darkness		wh_type_hex_of_the_winds		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_dragonhorn	False	wh2_main_item_abilities_dragonhorn		wh_type_area_of_augments		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_pearl_of_infinite_bleakness	False	wh2_main_item_abilities_pearl_of_infinite_bleakness		wh_type_augment		wh_main_anc_group_rare	True	False	item		False
wh2_main_item_abilities_plaque_of_dominion	False	wh2_main_item_abilities_plaque_of_dominion		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_rival_hide_talisman	False	wh2_main_item_abilities_rival_hide_talisman		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_rod_of_corruption	False	wh2_main_item_abilities_rod_of_corruption		wh_type_area_of_direct_damage		wh_main_anc_group_unique	True	False	item		False
wh2_main_item_abilities_scroll_of_hoeth	False	wh2_main_item_abilities_scroll_of_hoeth		wh_type_hex_of_the_winds		wh_main_anc_group_unique	True	False	item		False
wh2_main_item_abilities_scrying_stone	False	wh2_main_item_abilities_scrying_stone		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_skalm	False	wh2_main_item_abilities_skalm		wh_type_regeneration		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_skavenbrew	False	wh2_main_item_abilities_skavenbrew		wh_type_augment		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_starwood_staff	False	wh2_main_item_abilities_starwood_staff		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	True	False	item		False
wh2_main_item_abilities_talisman_of_loec	False	wh2_main_item_abilities_talisman_of_loec		wh_type_augment		wh_main_anc_group_common	True	False	item		False
wh2_main_item_abilities_the_bane_shield	False	wh2_main_item_abilities_the_bane_shield		wh_type_area_of_augments		wh_main_anc_group_common	True	False	item		False
