,abilities,acceleration,accuracy,ammo,armour,attributes,base_reload_time,calibration_area,calibration_distance,caste,category,charge_bonus,charge_speed,charge_speed_flying,damage_mod_all,damage_mod_flame,damage_mod_magic,damage_mod_missile,damage_mod_physical,deceleration,entity_size,explosion_ap_damage,explosion_base_damage,explosion_contact_effect,explosion_is_flaming,explosion_is_magical,explosion_radius,faction_group,factions,fly_speed,ground_stat_effect_group,health,health_per_entity,height,is_large,key,leadership,mass,melee_ap_damage,melee_ap_ratio,melee_attack,melee_attack_interval,melee_base_damage,melee_bonus_v_infantry,melee_bonus_v_large,melee_contact_effect,melee_defence,melee_is_flaming,melee_is_magical,melee_splash_attack_multiplier,melee_splash_attack_target_size,melee_splash_attacks,melee_total_damage,missile_block_chance,multiplayer_cost,name,projectile_number,range,ranged_ap_damage,ranged_ap_ratio,ranged_base_damage,ranged_bonus_v_infantry,ranged_bonus_v_large,ranged_contact_effect,ranged_is_flaming,ranged_is_magical,ranged_total_damage,recruitment_time,reload_skill,run_speed,shots_per_volley,singleplayer_cost,singleplayer_upkeep,special_category,speed,spells,unit_card,unit_size
227,"['Pestilential Breath', 'Swarm of Flies', 'Master of the Black Arts', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,70,"['Fear', 'Terror', 'Encourage', 'Undead']",,0.0,0,Lord,Wizard,40,95,125,0,0,0,25,0,100,very_large,0,0,,False,False,0,vmp,['Vampire Counts'],90,large,5583,5583,4.5,True,wh_main_vmp_cha_mannfred_von_carstein_3,80,2200,380,0.73,46,3.8,140,0,0,,46,False,False,1.0,large,6,520,0,2150,Mannfred von Carstein on Zombie Dragon,0,0,0,,0,0,0,,,,0,1,0,65,0,2150,537,,90,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus', 'The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_mannfred.png,1
228,"['Master of the Black Arts', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,110,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,50,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,['Vampire Counts'],0,large,3645,3645,2.0,True,wh_main_vmp_cha_mannfred_von_carstein_4,80,1500,170,0.35,70,4.0,310,0,0,,50,False,False,1.0,medium,8,480,0,1200,Mannfred von Carstein on Barded Nightmare,0,0,0,,0,0,0,,,,0,1,0,66,0,1300,325,,66,"['Life Leeching', 'Aspect of the Dread Knight', 'Doom & Darkness', 'Soulblight', 'Spirit Leech', 'The Fate of Bjuna', 'The Purple Sun of Xereus', 'The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_mannfred.png,1
229,"['Magical Animus', 'Master of the Dead', 'Crumbling', 'Disintegrating']",20,0,0,15,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,15,41,0,0,0,0,15,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,2766,2766,2.2,False,wh_main_vmp_cha_master_necromancer_0,66,600,90,0.3,30,4.0,210,0,0,,38,False,False,1.0,medium,8,300,0,350,Master Necromancer,0,0,0,,0,0,0,,,,0,1,0,34,0,900,175,,34,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_master_necromancer.png,1
230,"['Magical Animus', 'Master of the Dead', 'Crumbling', 'Disintegrating']",60,0,0,15,"['Fear', 'Encourage', 'Undead']",,0.0,0,Lord,Wizard,30,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",105,large,3126,3126,2.3,True,wh_main_vmp_cha_master_necromancer_4,66,900,90,0.3,30,4.0,210,0,0,,38,False,False,1.0,medium,8,300,0,750,Master Necromancer on Hellsteed,0,0,0,,0,0,0,,,,0,1,0,65,0,1215,210,,105,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_master_necromancer.png,1
231,"['Magical Animus', 'Master of the Dead', 'Crumbling', 'Disintegrating']",60,0,0,45,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,30,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3126,3126,2.0,True,wh_main_vmp_cha_master_necromancer_5,66,1500,90,0.3,30,4.0,210,0,0,,38,False,False,1.0,medium,8,300,0,600,Master Necromancer on Barded Nightmare,0,0,0,,0,0,0,,,,0,1,0,66,0,990,190,,66,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_master_necromancer.png,1
232,"['Undeath Resurgent', 'The Hunger', 'Crumbling', 'Disintegrating']",30,0,0,90,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,25,44,0,0,0,0,15,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,3051,3051,2.2,False,wh_main_vmp_cha_vampire_lord_0,80,600,170,0.35,70,4.0,310,0,0,,45,False,False,1.0,medium,8,480,35,900,Vampire Lord,0,0,0,,0,0,0,,,,0,1,0,38,0,1000,250,,38,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_vampire_lord.png,1
233,"['Undeath Resurgent', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,90,"['Fear', 'Encourage', 'Undead']",,0.0,0,Lord,Wizard,50,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",105,large,3510,3510,2.3,True,wh_main_vmp_cha_vampire_lord_2,80,900,170,0.35,70,4.0,310,0,0,,45,False,False,1.0,medium,8,480,35,1350,Vampire Lord on Hellsteed,0,0,0,,0,0,0,,,,0,1,0,65,0,1350,337,,105,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_vampire_lord.png,1
234,"['Pestilential Breath', 'Undeath Resurgent', 'Swarm of Flies', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,70,"['Fear', 'Terror', 'Encourage', 'Undead']",,0.0,0,Lord,Wizard,40,95,125,0,0,0,25,0,100,very_large,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",90,large,5583,5583,4.5,True,wh_main_vmp_cha_vampire_lord_3,80,2200,380,0.73,44,3.8,140,0,0,,44,False,False,1.0,large,6,520,0,2050,Vampire Lord on Zombie Dragon,0,0,0,,0,0,0,,,,0,1,0,65,0,2050,513,,90,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_vampire_lord.png,1
235,"['Undeath Resurgent', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,110,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,50,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3510,3510,2.0,True,wh_main_vmp_cha_vampire_lord_5,80,1500,170,0.35,70,4.0,310,0,0,,45,False,False,1.0,medium,8,480,35,1150,Vampire Lord on Barded Nightmare,0,0,0,,0,0,0,,,,0,1,0,66,0,1100,275,,66,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_vampire_lord.png,1
236,"['Master of Beguilement', 'Red Fury', 'The Hunger', 'Crumbling', 'Disintegrating']",20,0,0,90,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,25,43,0,0,0,0,15,0,40,small,0,0,,False,False,0,vmp,"['Von Carstein', 'Vampire Counts']",0,small,3156,3156,2.2,False,wh_pro02_vmp_cha_isabella_von_carstein_0,80,400,170,0.35,50,4.0,310,0,0,,65,False,False,1.0,medium,8,480,0,950,Isabella von Carstein,0,0,0,,0,0,0,,,,0,1,0,40,0,950,250,,40,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_pro02_vmp_isabella.png,1
237,"['Master of Beguilement', 'Red Fury', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,90,"['Fear', 'Encourage', 'Undead']",,0.0,0,Lord,Wizard,50,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,vmp,"['Von Carstein', 'Vampire Counts']",105,large,3645,3645,2.3,True,wh_pro02_vmp_cha_isabella_von_carstein_2,80,900,170,0.35,50,4.0,310,0,0,,65,False,False,1.0,medium,8,480,0,1400,Isabella von Carstein on Hellsteed,0,0,0,,0,0,0,,,,0,1,0,65,0,1300,325,,105,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_pro02_vmp_isabella.png,1
238,"['Master of Beguilement', 'Red Fury', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,110,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Lord,Wizard,50,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,"['Von Carstein', 'Vampire Counts']",0,large,3645,3645,2.0,True,wh_pro02_vmp_cha_isabella_von_carstein_4,80,1500,170,0.35,50,4.0,310,0,0,,65,False,False,1.0,medium,8,480,0,1200,Isabella von Carstein on Barded Nightmare,0,0,0,,0,0,0,,,,0,1,0,66,0,1100,275,,66,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_pro02_vmp_isabella.png,1
239,"['Vigour Mortis', 'Master of the Dead', 'Regeneration', 'Crumbling', 'Disintegrating']",20,0,0,45,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,12,25,0,0,0,0,15,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,4281,4281,1.7,False,wh_dlc04_vmp_cha_necromancer_1,55,450,90,0.3,33,4.0,210,0,0,,33,False,False,1.0,medium,8,300,0,450,Necromancer on Corpse Cart,0,0,0,,0,0,0,,,,0,1,0,23,0,1000,250,,23,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_necromancer.png,1
240,"['Balefire', 'Vigour Mortis', 'Master of the Dead', 'Regeneration', 'Crumbling', 'Disintegrating']",20,0,0,45,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,12,25,0,0,0,0,15,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,4281,4281,1.7,False,wh_dlc04_vmp_cha_necromancer_2,55,450,90,0.3,33,4.0,210,0,0,,33,False,False,1.0,medium,8,300,0,600,Necromancer on Corpse Cart (Balefire),0,0,0,,0,0,0,,,,0,1,0,23,0,1000,275,,23,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_necromancer.png,1
241,"['Unholy Lodestone', 'Vigour Mortis', 'Master of the Dead', 'Regeneration', 'Crumbling', 'Disintegrating']",20,0,0,45,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,12,25,0,0,0,0,15,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,4281,4281,1.7,False,wh_dlc04_vmp_cha_necromancer_3,55,450,90,0.3,33,4.0,210,0,0,,33,False,False,1.0,medium,8,300,0,700,Necromancer on Corpse Cart (Unholy Lodestone),0,0,0,,0,0,0,,,,0,1,0,23,0,1000,300,,23,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_necromancer.png,1
242,"['Dark Benediction', 'Immortal Will', 'The Hunger', 'Crumbling', 'Disintegrating']",30,0,0,90,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,30,44,0,0,0,0,15,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,2679,2679,2.2,False,wh_dlc05_vmp_cha_vampire_shadows_0,60,600,130,0.3,60,4.0,300,0,0,,35,False,False,1.0,medium,6,430,0,650,Vampire ,0,0,0,,0,0,0,,,,0,1,0,38,0,1000,250,,38,"['Smoke & Mirrors', ""Melkoth's Mystifying Miasma"", ""Okkam's Mindrazor"", 'Pit of Shades', 'The Enfeebling Foe', 'The Penumbral Pendulum', 'The Withering']",wh_main_vmp_vampire.png,1
243,"['Dark Benediction', 'Immortal Will', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,110,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,60,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,2937,2937,2.0,True,wh_dlc05_vmp_cha_vampire_shadows_1,60,1500,130,0.3,60,4.0,300,0,0,,35,False,False,1.0,medium,6,430,0,900,Vampire on Barded Nightmare,0,0,0,,0,0,0,,,,0,1,0,66,0,1100,275,,66,"['Smoke & Mirrors', ""Melkoth's Mystifying Miasma"", ""Okkam's Mindrazor"", 'Pit of Shades', 'The Enfeebling Foe', 'The Penumbral Pendulum', 'The Withering']",wh_main_vmp_vampire.png,1
244,"['Dark Benediction', 'Immortal Will', 'The Hunger', 'Crumbling', 'Disintegrating']",60,0,0,90,"['Fear', 'Encourage', 'Undead']",,0.0,0,Hero,Wizard,60,95,130,0,0,0,15,0,100,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",105,large,2937,2937,2.3,True,wh_dlc05_vmp_cha_vampire_shadows_2,60,900,130,0.3,60,4.0,300,0,0,,35,False,False,1.0,medium,6,430,0,1100,Vampire on Hellsteed,0,0,0,,0,0,0,,,,0,1,0,65,0,1350,337,,105,"['Smoke & Mirrors', ""Melkoth's Mystifying Miasma"", ""Okkam's Mindrazor"", 'Pit of Shades', 'The Enfeebling Foe', 'The Penumbral Pendulum', 'The Withering']",wh_main_vmp_vampire.png,1
245,"['Slippery', 'Crumbling', 'Disintegrating']",40,0,0,0,"['Fear', 'Terror', 'Encourage', 'Hide (Forest)', 'Strider', 'Undead']",,0.0,0,Hero,Melee Specialist,25,68,0,0,0,0,0,75,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,ethereal,2385,2385,2.1,False,wh_main_vmp_cha_banshee,40,400,210,0.75,40,4.0,70,0,0,,38,False,True,1.0,small,3,280,0,750,Banshee,0,0,0,,0,0,0,,,,0,1,0,60,0,1000,250,,60,[],wh_main_vmp_banshee.png,1
246,"['Master of the Dead', 'Crumbling', 'Disintegrating']",20,0,0,15,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,15,41,0,0,0,0,15,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,2565,2565,2.2,False,wh_main_vmp_cha_necromancer_0,55,600,90,0.3,25,4.0,210,0,0,,30,False,False,1.0,medium,8,300,0,200,Necromancer,0,0,0,,0,0,0,,,,0,1,0,34,0,1000,250,,34,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_necromancer.png,1
247,"['Master of the Dead', 'Crumbling', 'Disintegrating']",70,0,0,15,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Wizard,30,108,0,0,0,0,15,0,70,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,2937,2937,2.0,True,wh_main_vmp_cha_necromancer_5,55,950,90,0.3,25,4.0,210,0,0,,30,False,False,1.0,medium,8,300,0,400,Necromancer on Nightmare,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,275,,78,"['The Curse of Undeath', 'Curse of Years', 'Gaze of Nagash', 'Invocation of Nehek', 'Raise Dead', ""Vanhel's Danse Macabre"", 'Wind of Death']",wh_main_vmp_necromancer.png,1
251,"['Foe-Seeker', 'Heroic Killing Blow', 'Crumbling', 'Disintegrating']",20,0,0,90,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Melee Specialist,15,42,0,0,0,0,15,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,3297,3297,1.8,False,wh_main_vmp_cha_wight_king_0,70,500,150,0.37,34,4.0,260,14,0,,48,False,False,1.0,medium,8,410,55,500,Wight King,0,0,0,,0,0,0,,,,0,1,0,33,0,1000,250,,33,[],wh_main_vmp_wight_king.png,1
252,"['Foe-Seeker', 'Heroic Killing Blow', 'Crumbling', 'Disintegrating']",55,0,0,90,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Melee Specialist,35,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3576,3576,2.0,True,wh_main_vmp_cha_wight_king_1,70,900,150,0.37,34,4.0,260,14,0,,48,False,False,1.0,medium,8,410,35,700,Wight King on Skeletal Steed,0,0,0,,0,0,0,,,,0,1,0,78,0,1100,275,,78,[],wh_main_vmp_wight_king.png,1
253,"['Foe-Seeker', 'Heroic Killing Blow', 'Crumbling', 'Disintegrating']",50,0,0,110,"['Fear', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Melee Specialist,35,108,0,0,0,0,15,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3576,3576,2.0,True,wh_main_vmp_cha_wight_king_2,70,1500,150,0.37,34,4.0,260,14,0,,48,False,False,1.0,medium,8,410,35,750,Wight King on Barded Skeletal Steed,0,0,0,,0,0,0,,,,0,1,0,72,0,1200,300,,72,[],wh_main_vmp_wight_king.png,1
254,"['Deadly Onslaught', 'Foe-Seeker', 'Crumbling', 'Disintegrating']",20,0,0,100,"['Fear', 'Terror', 'Encourage', 'Hide (Forest)', 'Undead']",,0.0,0,Hero,Melee Specialist,45,41,0,0,0,20,15,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,3750,3750,2.2,False,wh_pro03_vmp_cha_krell_campaign_4,70,1000,260,0.55,55,4.3,210,0,20,,42,False,False,1.0,medium,5,470,0,800,Krell,0,0,0,,0,0,0,,,,0,1,0,33,0,1200,300,,33,[],wh_pro03_vmp_cha_krell.png,1
259,"['Crumbling', 'Disintegrating']",40,0,0,0,"['Fear', 'Terror', 'Hide (Forest)', 'Strider', 'Undead']",,0.0,0,Melee Infantry,Scythe Infantry,20,52,0,0,0,0,0,75,50,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,ethereal,3690,82,2.1,False,wh_main_vmp_inf_cairn_wraiths,40,90,38,0.86,28,4.3,6,0,0,,26,False,True,1.0,medium,3,44,0,850,Cairn Wraiths,0,0,0,,0,0,0,,,,0,2,0,48,0,850,212,,48,[],wh_main_vmp_cairn_wraith.png,45
261,"['Crumbling', 'Disintegrating']",20,0,0,90,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Melee Infantry,Sword Infantry,8,35,0,0,0,0,0,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,7380,82,1.8,False,wh_main_vmp_inf_grave_guard_0,50,100,12,0.3,26,4.4,28,8,0,,36,False,False,1.0,,1,40,55,850,Grave Guard,0,0,0,,0,0,0,,,,0,1,0,27,0,850,212,,27,[],wh_main_vmp_grave_guard.png,90
262,"['Crumbling', 'Disintegrating']",20,0,0,90,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Melee Infantry,Greatsword Infantry,12,35,0,0,0,0,0,0,40,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,7380,82,1.8,False,wh_main_vmp_inf_grave_guard_1,50,100,29,0.69,26,4.3,13,13,0,,26,False,False,1.0,,1,42,0,950,Grave Guard (Great Weapons),0,0,0,,0,0,0,,,,0,1,0,27,0,950,237,,27,[],wh_main_vmp_grave_guard_great_weapons.png,90
265,"['Crumbling', 'Disintegrating']",20,0,0,0,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Melee Infantry,Sword Infantry,3,26,0,0,0,0,0,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,small,7560,63,1.7,False,wh_main_vmp_inf_zombie,30,90,2,0.11,5,4.3,16,0,0,,6,False,False,1.0,,10,18,0,100,Zombies,0,0,0,,0,0,0,,,,0,1,0,23,0,100,25,,23,[],wh_main_vmp_zombies.png,120
268,"['The Flag of Blood Keep', 'Frenzy', 'Crumbling', 'Disintegrating']",50,0,0,110,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Melee Cavalry,Shock Cavalry,72,105,0,0,0,0,0,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,5220,116,2.0,True,wh_dlc02_vmp_cav_blood_knights_0,65,1000,13,0.34,32,5.1,25,0,22,,40,False,False,1.0,,1,38,30,1700,Blood Knights,0,0,0,,0,0,0,,,,0,2,0,70,0,1700,400,,70,[],wh_dlc02_vmp_blood_knights.png,45
271,"['Crumbling', 'Disintegrating']",55,0,0,80,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Melee Cavalry,Cavalry,26,108,0,0,0,0,0,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,5130,114,2.0,True,wh_main_vmp_cav_black_knights_0,50,900,11,0.31,24,4.9,25,8,0,,30,False,False,1.0,,1,36,30,750,Black Knights,0,0,0,,0,0,0,,,,0,1,0,78,0,750,187,,78,[],wh_main_vmp_black_knights.png,45
272,"['Crumbling', 'Disintegrating']",50,0,0,110,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Melee Cavalry,Shock Cavalry,62,108,0,0,0,0,0,0,60,medium,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,5130,114,2.0,True,wh_main_vmp_cav_black_knights_3,50,1000,12,0.29,24,5.1,30,0,0,,22,False,False,1.0,,1,42,30,1050,Black Knights (Lances & Barding),0,0,0,,0,0,0,,,,0,2,0,72,0,1100,275,,72,[],wh_main_vmp_black_knights_barded_lance.png,45
275,"['Vigour Mortis', 'Regeneration', 'Crumbling', 'Disintegrating']",20,0,0,45,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Chariot,Magic Chariot,8,25,0,0,0,0,15,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3705,3705,1.7,False,wh_dlc04_vmp_veh_corpse_cart_0,55,450,6,0.23,10,4.0,20,0,0,,22,False,False,1.0,very_large,4,26,0,250,Corpse Cart,0,0,0,,0,0,0,,,,0,2,0,23,0,350,87,,23,[],wh_dlc04_vmp_corpse_cart.png,1
276,"['Balefire', 'Vigour Mortis', 'Regeneration', 'Crumbling', 'Disintegrating']",20,0,0,45,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Chariot,Magic Chariot,8,25,0,0,0,0,15,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3705,3705,1.7,False,wh_dlc04_vmp_veh_corpse_cart_1,55,450,6,0.23,10,4.0,20,0,0,,22,False,False,1.0,very_large,4,26,0,400,Corpse Cart (Balefire),0,0,0,,0,0,0,,,,0,2,0,23,0,400,100,,23,[],wh_dlc04_vmp_corpse_cart_balefire.png,1
277,"['Unholy Lodestone', 'Vigour Mortis', 'Regeneration', 'Crumbling', 'Disintegrating']",20,0,0,45,"['Fear', 'Hide (Forest)', 'Undead']",,0.0,0,Chariot,Magic Chariot,8,25,0,0,0,0,15,0,30,small,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,3705,3705,1.7,False,wh_dlc04_vmp_veh_corpse_cart_2,55,450,6,0.23,10,4.0,20,0,0,,22,False,False,1.0,very_large,4,26,0,500,Corpse Cart (Unholy Lodestone),0,0,0,,0,0,0,,,,0,2,0,23,0,500,125,,23,[],wh_dlc04_vmp_corpse_cart_lodestone.png,1
278,"['Blasphemous Tome', 'The Reliquary Binding', 'The Reliquary Corruption', 'Regeneration', 'Crumbling', 'Disintegrating']",40,0,0,40,"['Fear', 'Terror', 'Strider', 'Undead']",,0.0,0,Chariot,Magic Chariot,12,68,0,0,0,0,0,0,60,large,0,0,,False,False,0,vmp,"['The Barrow Legion', 'Mousillon', 'Von Carstein', 'Vampire Counts']",0,large,5427,5427,7.0,True,wh_dlc04_vmp_veh_mortis_engine_0,60,1100,70,0.58,30,4.0,50,15,0,,13,False,False,1.0,very_large,4,120,0,1400,Mortis Engine,0,0,0,,0,0,0,,,,0,3,0,48,0,1400,500,,48,[],wh_dlc04_vmp_mortis_engine.png,1
