effect_bonus_value_ids_unit_sets_tables
0
bonus_value_id	effect	unit_set
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_grn_all_goblin_infantry	grn_infantry_goblin
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_grn_all_orc_rank7	wh2_dlc11_grn_vets_all_orc
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_grn_all_orc_rank7	wh2_dlc11_grn_vets_all_orc_ror
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_grn_trolls_giant_arachnarok_rank7	wh2_dlc11_grn_vets_trolls_giant_arachnarok
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_grn_trolls_giant_arachnarok_rank7	wh2_dlc11_grn_vets_trolls_giant_arachnarok_ror
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_nor_fimir_giant_mammoth	wh2_dlc11_nor_fimir_giant_mammoth
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_nor_marauders_spearmen_berserkers_champions_rank7	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_nor_marauders_spearmen_berserkers_champions_rank7	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions_ror
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_vmp_dire_wolves	vmp_unit_dire_wolves
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_wef_eternal_guard_dryads_wardancers_wildwood_rangers_rank7	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_wef_eternal_guard_dryads_wardancers_wildwood_rangers_rank7	wh2_dlc11_wef_vets_eternal_guard_dryads_wardancers_wildwood_rangers_ror
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	wh2_dlc11_wef_vets_tree_kin_treeman_forest_dragon_great_eagle
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	wh2_dlc11_wef_vets_tree_kin_treeman_forest_dragon_great_eagle_ror
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_wef_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	wh2_dlc11_wef_vets_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders
melee_defence_mod	wh2_dlc11_effect_skill_melee_defence_increase_wef_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	wh2_dlc11_wef_vets_wild_riders_glade_riders_sisters_of_the_thorn_hawk_riders_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	wh2_dlc11_brt_vets_peasant_bowmen_mounted_yeomen_archers_trebuchet
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	wh2_dlc11_brt_vets_peasant_bowmen_mounted_yeomen_archers_trebuchet_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	wh2_dlc11_brt_vets_peasant_bowmen_mounted_yeomen_archers_trebuchet
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_brt_peasant_bowmen_mounted_yeomen_archers_trebuchet_rank7	wh2_dlc11_brt_vets_peasant_bowmen_mounted_yeomen_archers_trebuchet_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_brt_trebuchet	brt_trebuchets
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_brt_trebuchet	brt_trebuchets
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	wh2_dlc11_bst_vets_ungor_raider_centigors_throwing_axes_cygor
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	wh2_dlc11_bst_vets_ungor_raider_centigors_throwing_axes_cygor_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	wh2_dlc11_bst_vets_ungor_raider_centigors_throwing_axes_cygor
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_bst_ungor_raider_centigors_throwing_axes_cygor_rank7	wh2_dlc11_bst_vets_ungor_raider_centigors_throwing_axes_cygor_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon_marauder_horsemen_rank7	wh2_dlc11_chs_vets_hellcannon_marauder_horsemen
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon_marauder_horsemen_rank7	wh2_dlc11_chs_vets_hellcannon_marauder_horsemen_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon_marauder_horsemen_rank7	wh2_dlc11_chs_vets_hellcannon_marauder_horsemen
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon_marauder_horsemen_rank7	wh2_dlc11_chs_vets_hellcannon_marauder_horsemen_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon	chs_hellcannon
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_chs_hellcannon	chs_hellcannon
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_all_artillery_rank7	wh2_dlc11_dwf_vets_all_artillery
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_all_artillery_rank7	wh2_dlc11_dwf_vets_all_artillery_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_all_artillery_rank7	wh2_dlc11_dwf_vets_all_artillery
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_all_artillery_rank7	wh2_dlc11_dwf_vets_all_artillery_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_grudge_thrower_cannon_organ_gun	wh2_dlc11_dwf_grudge_thrower_cannon_organ_gun
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_grudge_thrower_cannon_organ_gun	wh2_dlc11_dwf_grudge_thrower_cannon_organ_gun
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_irondrakes_flame_cannon	wh2_dlc11_dwf_irondrakes_flame_cannon
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_irondrakes_flame_cannon	wh2_dlc11_dwf_irondrakes_flame_cannon
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_quarrellers_thunderers_rangers	wh2_dlc11_dwf_quarrellers_thunderers_rangers
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_quarrellers_thunderers_rangers	wh2_dlc11_dwf_quarrellers_thunderers_rangers
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery_war_wagon_steam_tank_luminark_rank7	wh2_dlc11_emp_vets_all_artillery_luminark_steam_tank_war_wagon_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery	emp_artillery
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_artillery	emp_artillery
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders	wh2_dlc11_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	emp_crossbow
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	emp_freecompany
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	emp_handgunners
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	wh2_dlc13_emp_huntsmen_archers
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	emp_crossbow
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	emp_freecompany
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	emp_handgunners
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners	wh2_dlc13_emp_huntsmen_archers
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_all_goblin_ranged_infantry	wh2_dlc11_grn_all_goblin_ranged_infantry
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_all_goblin_ranged_infantry	wh2_dlc11_grn_all_goblin_ranged_infantry
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_all_ranged_cavalry_chariots	wh2_dlc11_grn_all_ranged_cavalry_chariots
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_all_ranged_cavalry_chariots	wh2_dlc11_grn_all_ranged_cavalry_chariots
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_orc_arrer_boyz_savage_orc_arrer_boyz	wh2_dlc11_grn_orc_arrer_boyz_savage_orc_arrer_boyz
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_orc_arrer_boyz_savage_orc_arrer_boyz	wh2_dlc11_grn_orc_arrer_boyz_savage_orc_arrer_boyz
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver_rank7	wh2_dlc11_grn_vets_rock_lobber_doom_diver
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver_rank7	wh2_dlc11_grn_vets_rock_lobber_doom_diver_ror
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver_rank7	wh2_dlc11_grn_vets_rock_lobber_doom_diver
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver_rank7	wh2_dlc11_grn_vets_rock_lobber_doom_diver_ror
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver	wh2_dlc11_grn_rock_lobber_doom_diver
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_grn_rock_lobber_doom_diver	wh2_dlc11_grn_rock_lobber_doom_diver
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_nor_marauder_hunters_marauder_horsemen	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_nor_marauder_hunters_marauder_horsemen	wh2_dlc11_nor_marauder_hunters_marauder_horsemen
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_wef_glade_guard_deepwood_scouts_waywatchers	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_wef_glade_guard_deepwood_scouts_waywatchers	wh2_dlc11_wef_glade_guard_deepwood_scouts_waywatchers
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_wef_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	wh2_dlc11_wef_vets_glade_riders_sisters_of_the_thorn_hawk_riders
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_increase_wef_glade_riders_sisters_of_the_thorn_hawk_riders_rank7	wh2_dlc11_wef_vets_glade_riders_sisters_of_the_thorn_hawk_riders
missile_damage_ap_mod_mult	wh2_dlc11_effect_skill_missile_damage_nor_marauder_hunters_marauder_horsemen_rank7	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
missile_damage_mod_mult	wh2_dlc11_effect_skill_missile_damage_nor_marauder_hunters_marauder_horsemen_rank7	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_bst_warhounds_razorgors_centigors_chariots_harpies_rank7	wh2_dlc11_bst_vets_warhounds_razorgors_centigors_chariots_harpies
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_bst_warhounds_razorgors_centigors_chariots_harpies_rank7	wh2_dlc11_bst_vets_warhounds_razorgors_centigors_chariots_harpies_ror
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_chs_chariots_chaos_knights_dragon_ogres_warhounds_manticore_rank7	wh2_dlc11_chs_vets_chariots_chaos_knights_dragon_ogres_warhounds_manticore
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_chs_chariots_chaos_knights_dragon_ogres_warhounds_manticore_rank7	wh2_dlc11_chs_vets_chariots_chaos_knights_dragon_ogres_warhounds_manticore_ror
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_grn_trolls_giant_arachnarok_rank7	wh2_dlc11_grn_vets_trolls_giant_arachnarok
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_grn_trolls_giant_arachnarok_rank7	wh2_dlc11_grn_vets_trolls_giant_arachnarok_ror
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_nor_marauder_hunters_marauder_horsemen_rank7	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_wef_glade_guard_deepwod_scouts_waywatcher_rank7	wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_wef_glade_guard_deepwod_scouts_waywatcher_rank7	wh2_dlc11_wef_vets_glade_guard_deepwood_scouts_waywatchers_ror
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	wh2_dlc11_wef_vets_tree_kin_treeman_forest_dragon_great_eagle
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resist_increase_wef_tree_kin_treeman_forest_dragon_great_eagle_rank7	wh2_dlc11_wef_vets_tree_kin_treeman_forest_dragon_great_eagle_ror
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resistance_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resistance_increase_dwf_rangers_quarrellers_thunderers_irondrakes_gyrocopters_rank7	wh2_dlc11_dwf_vets_rangers_quarrellers_thunderers_irondrakes_gyrocopters_gyrobombers_ror
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resistance_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders
unit_damage_resistance_missile_mod	wh2_dlc11_effect_skill_missile_resistance_increase_emp_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_rank7	wh2_dlc11_emp_vets_free_company_crossbowmen_huntsmen_archers_handgunners_pistoliers_outriders_ror
morale	wh2_dlc11_effect_skill_morale_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae
morale	wh2_dlc11_effect_skill_morale_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_ror
morale	wh2_dlc11_effect_skill_morale_increase_brt_peasant_mob_men_at_arms_spear_at_arms	wh2_dlc11_brt_peasant_mob_men_at_arms_spear_at_arms
morale	wh2_dlc11_effect_skill_morale_increase_bst_ungor_gor_bestigor	wh2_dlc11_bst_ungor_gor_bestigor
morale	wh2_dlc11_effect_skill_morale_increase_crypt_ghouls_horrors	vmp_ghouls
morale	wh2_dlc11_effect_skill_morale_increase_crypt_ghouls_horrors	vmp_horrors
morale	wh2_dlc11_effect_skill_morale_increase_emp_spearmen_swordsmen_flagellants_huntsmen_empire_knights_rank7	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights
morale	wh2_dlc11_effect_skill_morale_increase_emp_spearmen_swordsmen_flagellants_huntsmen_empire_knights_rank7	wh2_dlc11_emp_vets_spearmen_swordsmen_flagellants_huntsmen_empire_knights_ror
morale	wh2_dlc11_effect_skill_morale_increase_grn_all_goblin_squig_rank7	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
morale	wh2_dlc11_effect_skill_morale_increase_grn_all_goblin_squig_rank7	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_brt_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_rank7	wh2_dlc11_brt_vets_peasant_mob_men_at_arms_spear_at_arms_battle_pilgrims_foot_squires_grail_reliquae_ror
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_bst_spawn_minotaur_giant_rank7	wh2_dlc11_bst_vets_spawn_minotaur_giant
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_bst_spawn_minotaur_giant_rank7	wh2_dlc11_bst_vets_spawn_minotaur_giant_ror
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_bst_ungor_gor_bestigor_rank7	wh2_dlc11_bst_vets_ungor_gor_bestigor
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_bst_ungor_gor_bestigor_rank7	wh2_dlc11_bst_vets_ungor_gor_bestigor_ror
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_chs_trolls_spawn_dragon_ogre_shaggoth_giant_rank7	wh2_dlc11_chs_vets_trolls_spawn_dragon_ogre_shaggoth_giant
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_chs_trolls_spawn_dragon_ogre_shaggoth_giant_rank7	wh2_dlc11_chs_vets_trolls_spawn_dragon_ogre_shaggoth_giant_ror
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_grn_all_goblin_squig_rank7	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon
unit_damage_resistance_physical_mod	wh2_dlc11_effect_skill_physical_resist_increase_grn_all_goblin_squig_rank7	wh2_dlc11_grn_vets_all_goblin_squig_pump_wagon_ror
