unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh_main_chs_cha_chaos_sorcerer_death_0	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_death_10	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_death_11	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_death_9	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_fire_0	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_fire_10	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_fire_11	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_fire_9	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_metal_0	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_metal_10	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_metal_11	mp_cap_heroes
False				wh_main_chs_cha_chaos_sorcerer_metal_9	mp_cap_heroes
False				wh_main_chs_cha_exalted_hero_0	mp_cap_heroes
False				wh_main_chs_cha_exalted_hero_12	mp_cap_heroes
False				wh_main_chs_cha_exalted_hero_13	mp_cap_heroes
False				wh_main_dwf_cha_master_engineer_0	mp_cap_heroes
False				wh_main_dwf_cha_rune_smith_0	mp_cap_heroes
False				wh_main_dwf_cha_thane	mp_cap_heroes
False				wh_main_emp_cha_captain_0	mp_cap_heroes
False				wh_main_emp_cha_captain_1	mp_cap_heroes
False				wh_main_emp_cha_captain_2	mp_cap_heroes
False				wh_main_emp_cha_captain_3	mp_cap_heroes
False				wh_main_emp_cha_warrior_priest_0	mp_cap_heroes
False				wh_main_emp_cha_warrior_priest_1	mp_cap_heroes
False				wh_main_emp_cha_warrior_priest_2	mp_cap_heroes
False				wh_main_emp_cha_witch_hunter	mp_cap_heroes
False				wh_main_emp_cha_wizard_fire_0	mp_cap_heroes
False				wh_main_emp_cha_wizard_fire_1	mp_cap_heroes
False				wh_main_emp_cha_wizard_fire_2	mp_cap_heroes
False				wh_main_emp_cha_wizard_fire_3	mp_cap_heroes
False				wh_main_emp_cha_wizard_heavens_0	mp_cap_heroes
False				wh_main_emp_cha_wizard_heavens_1	mp_cap_heroes
False				wh_main_emp_cha_wizard_heavens_2	mp_cap_heroes
False				wh_main_emp_cha_wizard_heavens_4	mp_cap_heroes
False				wh_main_emp_cha_wizard_light_0	mp_cap_heroes
False				wh_main_emp_cha_wizard_light_1	mp_cap_heroes
False				wh_main_emp_cha_wizard_light_2	mp_cap_heroes
False				wh_main_emp_cha_wizard_light_4	mp_cap_heroes
False				wh_main_grn_cha_goblin_big_boss_0	mp_cap_heroes
False				wh_main_grn_cha_goblin_big_boss_1	mp_cap_heroes
False				wh_main_grn_cha_goblin_big_boss_2	mp_cap_heroes
False				wh_main_grn_cha_night_goblin_shaman	mp_cap_heroes
False				wh_main_grn_cha_orc_shaman_0	mp_cap_heroes
False				wh_main_grn_cha_orc_shaman_1	mp_cap_heroes
False				wh_main_vmp_cha_banshee	mp_cap_heroes
False				wh_main_vmp_cha_necromancer_0	mp_cap_heroes
False				wh_main_vmp_cha_necromancer_5	mp_cap_heroes
False				wh_main_vmp_cha_vampire_0	mp_cap_heroes
False				wh_main_vmp_cha_vampire_1	mp_cap_heroes
False				wh_main_vmp_cha_vampire_2	mp_cap_heroes
False				wh_main_vmp_cha_wight_king_0	mp_cap_heroes
False				wh_main_vmp_cha_wight_king_1	mp_cap_heroes
False				wh_main_vmp_cha_wight_king_2	mp_cap_heroes
False				wh2_dlc09_tmb_cav_skeleton_horsemen_archers_0	mp_cap_missile_cav_chariots
False				wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	mp_cap_missile_cav_chariots
False				wh2_dlc10_def_cav_raven_heralds_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc11_cst_cav_deck_droppers_0	mp_cap_missile_cav_chariots
False				wh2_dlc11_cst_cav_deck_droppers_1	mp_cap_missile_cav_chariots
False				wh2_dlc11_cst_cav_deck_droppers_2	mp_cap_missile_cav_chariots
False				wh2_dlc11_cst_cav_deck_droppers_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_0	mp_cap_missile_cav_chariots
False				wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	mp_cap_missile_cav_chariots
False				wh2_dlc12_lzd_cav_terradon_riders_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc12_lzd_mon_ancient_salamander_0	mp_cap_missile_cav_chariots
False				wh2_dlc12_lzd_mon_salamander_pack_0	mp_cap_missile_cav_chariots
False				wh2_dlc12_lzd_mon_salamander_pack_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc13_emp_veh_war_wagon_0	mp_cap_missile_cav_chariots
False				wh2_dlc13_emp_veh_war_wagon_1	mp_cap_missile_cav_chariots
False				wh2_dlc13_emp_veh_war_wagon_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc13_lzd_mon_razordon_pack_0	mp_cap_missile_cav_chariots
False				wh2_dlc13_lzd_mon_razordon_pack_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc14_def_cav_scourgerunner_chariot_0	mp_cap_missile_cav_chariots
False				wh2_dlc14_def_cav_scourgerunner_chariot_ror_0	mp_cap_missile_cav_chariots
False				wh2_dlc15_grn_cav_forest_goblin_spider_riders_waaagh_0	mp_cap_missile_cav_chariots
False				wh2_main_def_cav_cold_one_chariot	mp_cap_missile_cav_chariots
False				wh2_main_def_cav_dark_riders_2	mp_cap_missile_cav_chariots
False				wh2_main_hef_cav_ellyrian_reavers_1	mp_cap_missile_cav_chariots
False				wh2_main_hef_cav_tiranoc_chariot	mp_cap_missile_cav_chariots
False				wh2_main_lzd_cav_terradon_riders_0	mp_cap_missile_cav_chariots
False				wh2_main_lzd_cav_terradon_riders_1	mp_cap_missile_cav_chariots
False				wh_dlc03_bst_inf_centigors_1	mp_cap_missile_cav_chariots
False				wh_dlc04_emp_veh_templehof_luminark_0	mp_cap_missile_cav_chariots
False				wh_dlc05_wef_cav_glade_riders_0	mp_cap_missile_cav_chariots
False				wh_dlc05_wef_cav_glade_riders_1	mp_cap_missile_cav_chariots
False				wh_dlc05_wef_cav_hawk_riders_0	mp_cap_missile_cav_chariots
False				wh_dlc05_wef_cav_sisters_thorn_0	mp_cap_missile_cav_chariots
False				wh_dlc06_chs_cav_marauder_horsemasters_0	mp_cap_missile_cav_chariots
False				wh_dlc06_grn_cav_deff_creepers_0	mp_cap_missile_cav_chariots
False				wh_dlc06_grn_cav_mogrubbs_marauders_0	mp_cap_missile_cav_chariots
False				wh_dlc06_grn_cav_teef_robbers_0	mp_cap_missile_cav_chariots
False				wh_dlc08_nor_cav_marauder_horsemasters_0	mp_cap_missile_cav_chariots
False				wh_dlc08_nor_veh_marauder_warwolves_chariot_0	mp_cap_missile_cav_chariots
False				wh_main_brt_cav_mounted_yeomen_1	mp_cap_missile_cav_chariots
False				wh_main_chs_cav_marauder_horsemen_0	mp_cap_missile_cav_chariots
False				wh_main_chs_cav_marauder_horsemen_1	mp_cap_missile_cav_chariots
False				wh_main_emp_cav_outriders_0	mp_cap_missile_cav_chariots
False				wh_main_emp_cav_outriders_1	mp_cap_missile_cav_chariots
False				wh_main_emp_cav_pistoliers_1	mp_cap_missile_cav_chariots
False				wh_main_emp_veh_luminark_of_hysh_0	mp_cap_missile_cav_chariots
False				wh_main_emp_veh_steam_tank	mp_cap_missile_cav_chariots
False				wh_main_grn_cav_forest_goblin_spider_riders_1	mp_cap_missile_cav_chariots
False				wh_main_grn_cav_goblin_wolf_chariot	mp_cap_missile_cav_chariots
False				wh_main_grn_cav_goblin_wolf_riders_1	mp_cap_missile_cav_chariots
False				wh_main_nor_cav_marauder_horsemen_0	mp_cap_missile_cav_chariots
False				wh_main_nor_cav_marauder_horsemen_1	mp_cap_missile_cav_chariots
False				wh_pro04_brt_cav_mounted_yeomen_ror_0	mp_cap_missile_cav_chariots
False	missile_cavalry				mp_cap_ranged_units
False	missile_infantry				mp_cap_ranged_units
False				wh2_dlc09_tmb_art_casket_of_souls_0	mp_cap_ranged_units
False				wh2_dlc09_tmb_art_screaming_skull_catapult_0	mp_cap_ranged_units
False				wh2_dlc09_tmb_veh_skeleton_archer_chariot_0	mp_cap_ranged_units
False				wh2_dlc10_hef_cha_alith_anar_0	mp_cap_ranged_units
False				wh2_dlc10_hef_cha_handmaiden_0	mp_cap_ranged_units
False				wh2_dlc10_hef_cha_handmaiden_1	mp_cap_ranged_units
False				wh2_dlc10_hef_cha_handmaiden_2	mp_cap_ranged_units
False				wh2_dlc10_hef_cha_shadow_walker	mp_cap_ranged_units
False				wh2_dlc11_cst_art_carronade	mp_cap_ranged_units
False				wh2_dlc11_cst_art_mortar	mp_cap_ranged_units
False				wh2_dlc11_cst_art_queen_bess	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_gunnery_wight_0	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_gunnery_wight_1	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_luthor_harkon_0	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_luthor_harkon_1	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_vampire_fleet_admiral_female_0	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_vampire_fleet_admiral_female_1	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_0	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_vampire_fleet_admiral_female_death_1	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_0	mp_cap_ranged_units
False				wh2_dlc11_cst_cha_vampire_fleet_admiral_female_deeps_1	mp_cap_ranged_units
False				wh2_dlc11_cst_mon_necrofex_colossus_0	mp_cap_ranged_units
False				wh2_dlc11_cst_mon_necrofex_colossus_ror_0	mp_cap_ranged_units
False				wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua	mp_cap_ranged_units
False				wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua	mp_cap_ranged_units
False				wh2_dlc12_lzd_cav_terradon_riders_ror_0	mp_cap_ranged_units
False				wh2_dlc12_lzd_mon_ancient_salamander_0	mp_cap_ranged_units
False				wh2_dlc12_lzd_mon_ancient_stegadon_1	mp_cap_ranged_units
False				wh2_dlc12_lzd_mon_ancient_stegadon_1_nakai	mp_cap_ranged_units
False				wh2_dlc12_lzd_mon_ancient_stegadon_ror_0	mp_cap_ranged_units
False				wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	mp_cap_ranged_units
False				wh2_dlc13_emp_art_great_cannon_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_art_helblaster_volley_gun_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_art_helstorm_rocket_battery_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_art_mortar_ror_0	mp_cap_ranged_units
False				wh2_dlc13_emp_cha_hunter_doctor_hertwig_van_hal_0	mp_cap_ranged_units
False				wh2_dlc13_emp_cha_hunter_jorek_grimm_0	mp_cap_ranged_units
False				wh2_dlc13_emp_cha_hunter_kalara_of_wydrioth_0	mp_cap_ranged_units
False				wh2_dlc13_emp_cha_huntsmarshal_0	mp_cap_ranged_units
False				wh2_dlc13_emp_cha_markus_wulfhart_0	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_luminark_of_hysh_0_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_steam_tank_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_steam_tank_ror_0	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_war_wagon_0	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_war_wagon_0_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_war_wagon_1	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_war_wagon_1_imperial_supply	mp_cap_ranged_units
False				wh2_dlc13_emp_veh_war_wagon_ror_0	mp_cap_ranged_units
False				wh2_dlc13_huntmarshall_veh_obsinite_gyrocopter_0	mp_cap_ranged_units
False				wh2_dlc14_def_cav_scourgerunner_chariot_0	mp_cap_ranged_units
False				wh2_dlc14_def_cav_scourgerunner_chariot_ror_0	mp_cap_ranged_units
False				wh2_dlc14_def_mon_bloodwrack_medusa_0	mp_cap_ranged_units
False				wh2_dlc14_def_mon_bloodwrack_medusa_ror_0	mp_cap_ranged_units
False				wh2_dlc14_def_veh_bloodwrack_shrine_0	mp_cap_ranged_units
False				wh2_dlc14_skv_cha_master_assassin_0	mp_cap_ranged_units
False				wh2_dlc14_skv_inf_poison_wind_mortar_0	mp_cap_ranged_units
False				wh2_dlc15_hef_cha_princess_6	mp_cap_ranged_units
False				wh2_main_def_art_reaper_bolt_thrower	mp_cap_ranged_units
False				wh2_main_def_cha_dreadlord_0	mp_cap_ranged_units
False				wh2_main_def_cha_dreadlord_1	mp_cap_ranged_units
False				wh2_main_def_cha_dreadlord_2	mp_cap_ranged_units
False				wh2_main_def_cha_dreadlord_4	mp_cap_ranged_units
False				wh2_main_def_cha_dreadlord_5	mp_cap_ranged_units
False				wh2_main_def_cha_khainite_assassin_0	mp_cap_ranged_units
False				wh2_main_hef_art_eagle_claw_bolt_thrower	mp_cap_ranged_units
False				wh2_main_hef_cav_tiranoc_chariot	mp_cap_ranged_units
False				wh2_main_hef_cha_princess_0	mp_cap_ranged_units
False				wh2_main_hef_cha_princess_1	mp_cap_ranged_units
False				wh2_main_hef_cha_princess_3	mp_cap_ranged_units
False				wh2_main_hef_cha_princess_4	mp_cap_ranged_units
False				wh2_main_hef_cha_princess_5	mp_cap_ranged_units
False				wh2_main_lzd_cav_terradon_riders_0	mp_cap_ranged_units
False				wh2_main_lzd_cav_terradon_riders_1	mp_cap_ranged_units
False				wh2_main_lzd_cav_terradon_riders_blessed_1	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_chief_0	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_chief_1	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_chief_2	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_chief_3	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_priest_beasts_2	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_priest_beasts_3	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_priest_heavens_2	mp_cap_ranged_units
False				wh2_main_lzd_cha_skink_priest_heavens_3	mp_cap_ranged_units
False				wh2_main_lzd_mon_ancient_stegadon	mp_cap_ranged_units
False				wh2_main_lzd_mon_bastiladon_2	mp_cap_ranged_units
False				wh2_main_lzd_mon_stegadon_1	mp_cap_ranged_units
False				wh2_main_lzd_mon_stegadon_blessed_1	mp_cap_ranged_units
False				wh2_main_skv_art_plagueclaw_catapult	mp_cap_ranged_units
False				wh2_main_skv_art_warp_lightning_cannon	mp_cap_ranged_units
False				wh2_pro06_tmb_mon_bone_giant_0	mp_cap_ranged_units
False				wh_dlc04_emp_art_hammer_of_the_witches_0	mp_cap_ranged_units
False				wh_dlc04_emp_art_sunmaker_0	mp_cap_ranged_units
False				wh_dlc04_emp_veh_templehof_luminark_0	mp_cap_ranged_units
False				wh_dlc05_wef_cha_female_glade_lord_0	mp_cap_ranged_units
False				wh_dlc05_wef_cha_female_glade_lord_1	mp_cap_ranged_units
False				wh_dlc05_wef_cha_female_glade_lord_2	mp_cap_ranged_units
False				wh_dlc05_wef_cha_female_glade_lord_3	mp_cap_ranged_units
False				wh_dlc05_wef_cha_glade_lord_0	mp_cap_ranged_units
False				wh_dlc05_wef_cha_glade_lord_1	mp_cap_ranged_units
False				wh_dlc05_wef_cha_glade_lord_2	mp_cap_ranged_units
False				wh_dlc05_wef_cha_glade_lord_3	mp_cap_ranged_units
False				wh_dlc05_wef_cha_orion_0	mp_cap_ranged_units
False				wh_dlc05_wef_cha_waystalker_0	mp_cap_ranged_units
False				wh_dlc06_dwf_art_bolt_thrower_0	mp_cap_ranged_units
False				wh_dlc06_dwf_art_gob_lobber_0	mp_cap_ranged_units
False				wh_dlc06_dwf_cha_master_engineer_ghost_0	mp_cap_ranged_units
False				wh_dlc06_dwf_veh_skyhammer_0	mp_cap_ranged_units
False				wh_dlc06_emp_cha_witch_hunter_boss	mp_cap_ranged_units
False				wh_dlc06_grn_art_hammer_of_gork_0	mp_cap_ranged_units
False				wh_dlc06_grn_cav_teef_robbers_0	mp_cap_ranged_units
False				wh_dlc07_brt_art_blessed_field_trebuchet_0	mp_cap_ranged_units
False				wh_dlc08_nor_art_hellcannon_battery	mp_cap_ranged_units
False				wh_dlc08_nor_veh_marauder_warwolves_chariot_0	mp_cap_ranged_units
False				wh_main_brt_art_field_trebuchet	mp_cap_ranged_units
False				wh_main_chs_art_hellcannon	mp_cap_ranged_units
False				wh_main_dwf_art_cannon	mp_cap_ranged_units
False				wh_main_dwf_art_flame_cannon	mp_cap_ranged_units
False				wh_main_dwf_art_grudge_thrower	mp_cap_ranged_units
False				wh_main_dwf_art_organ_gun	mp_cap_ranged_units
False				wh_main_dwf_cha_master_engineer_0	mp_cap_ranged_units
False				wh_main_dwf_veh_gyrobomber	mp_cap_ranged_units
False				wh_main_dwf_veh_gyrocopter_0	mp_cap_ranged_units
False				wh_main_dwf_veh_gyrocopter_1	mp_cap_ranged_units
False				wh_main_emp_art_great_cannon	mp_cap_ranged_units
False				wh_main_emp_art_helblaster_volley_gun	mp_cap_ranged_units
False				wh_main_emp_art_helstorm_rocket_battery	mp_cap_ranged_units
False				wh_main_emp_art_mortar	mp_cap_ranged_units
False				wh_main_emp_cha_witch_hunter	mp_cap_ranged_units
False				wh_main_emp_veh_luminark_of_hysh_0	mp_cap_ranged_units
False				wh_main_emp_veh_steam_tank	mp_cap_ranged_units
False				wh_main_grn_art_doom_diver_catapult	mp_cap_ranged_units
False				wh_main_grn_art_goblin_rock_lobber	mp_cap_ranged_units
False				wh_main_grn_cav_goblin_wolf_chariot	mp_cap_ranged_units
False				wh_pro04_chs_art_hellcannon_ror_0	mp_cap_ranged_units
False				wh2_dlc09_tmb_inf_skeleton_archers_ror	mp_cap_wh2_dlc09_tmb_inf_skeleton_archers_ror
False				wh2_dlc09_tmb_inf_skeleton_spearmen_ror	mp_cap_wh2_dlc09_tmb_inf_skeleton_spearmen_ror
False				wh2_dlc09_tmb_inf_tomb_guard_ror	mp_cap_wh2_dlc09_tmb_inf_tomb_guard_ror
False				wh2_dlc09_tmb_mon_necrosphinx_ror	mp_cap_wh2_dlc09_tmb_mon_necrosphinx_ror
False				wh2_dlc09_tmb_mon_sepulchral_stalkers_ror	mp_cap_wh2_dlc09_tmb_mon_sepulchral_stalkers_ror
False				wh2_dlc09_tmb_mon_ushabti_ror	mp_cap_wh2_dlc09_tmb_mon_ushabti_ror
False				wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0	mp_cap_wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
False				wh2_dlc10_def_cav_raven_heralds_ror_0	mp_cap_wh2_dlc10_def_cav_raven_heralds_ror_0
False				wh2_dlc10_def_cav_slaanesh_harvesters_ror_0	mp_cap_wh2_dlc10_def_cav_slaanesh_harvesters_ror_0
False				wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0	mp_cap_wh2_dlc10_def_inf_blades_of_the_blood_queen_ror_0
False				wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0	mp_cap_wh2_dlc10_def_inf_sisters_of_the_singing_doom_ror_0
False				wh2_dlc10_def_inf_the_bolt_fiends_ror_0	mp_cap_wh2_dlc10_def_inf_the_bolt_fiends_ror_0
False				wh2_dlc10_def_inf_the_hellebronai_ror_0	mp_cap_wh2_dlc10_def_inf_the_hellebronai_ror_0
False				wh2_dlc10_def_mon_chill_of_sontar_ror_0	mp_cap_wh2_dlc10_def_mon_chill_of_sontar_ror_0
False				wh2_dlc10_hef_cav_the_fireborn_ror_0	mp_cap_wh2_dlc10_hef_cav_the_fireborn_ror_0
False				wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	mp_cap_wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0
False				wh2_dlc10_hef_inf_everqueens_court_guards_ror_0	mp_cap_wh2_dlc10_hef_inf_everqueens_court_guards_ror_0
False				wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	mp_cap_wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0
False				wh2_dlc10_hef_inf_the_grey_ror_0	mp_cap_wh2_dlc10_hef_inf_the_grey_ror_0
False				wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0	mp_cap_wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0
False				wh2_dlc10_hef_inf_the_silverpelts_ror_0	mp_cap_wh2_dlc10_hef_inf_the_silverpelts_ror_0
False				wh2_dlc10_hef_inf_the_storm_riders_ror_0	mp_cap_wh2_dlc10_hef_inf_the_storm_riders_ror_0
False				wh2_dlc11_cst_art_queen_bess	mp_cap_wh2_dlc11_cst_art_queen_bess
False				wh2_dlc11_cst_cav_deck_droppers_ror_0	mp_cap_wh2_dlc11_cst_cav_deck_droppers_ror_0
False				wh2_dlc11_cst_inf_deck_gunners_ror_0	mp_cap_wh2_dlc11_cst_inf_deck_gunners_ror_0
False				wh2_dlc11_cst_inf_depth_guard_ror_0	mp_cap_wh2_dlc11_cst_inf_depth_guard_ror_0
False				wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0	mp_cap_wh2_dlc11_cst_inf_zombie_deckhands_mob_ror_0
False				wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0	mp_cap_wh2_dlc11_cst_inf_zombie_gunnery_mob_ror_0
False				wh2_dlc11_cst_mon_mournguls_ror_0	mp_cap_wh2_dlc11_cst_mon_mournguls_ror_0
False				wh2_dlc11_cst_mon_necrofex_colossus_ror_0	mp_cap_wh2_dlc11_cst_mon_necrofex_colossus_ror_0
False				wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror	mp_cap_wh2_dlc11_cst_mon_rotting_prometheans_gunnery_mob_ror
False				wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0	mp_cap_wh2_dlc12_lzd_cav_cold_one_spearriders_ror_0
False				wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0	mp_cap_wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
False				wh2_dlc12_lzd_cav_terradon_riders_ror_0	mp_cap_wh2_dlc12_lzd_cav_terradon_riders_ror_0
False				wh2_dlc12_lzd_inf_saurus_warriors_ror_0	mp_cap_wh2_dlc12_lzd_inf_saurus_warriors_ror_0
False				wh2_dlc12_lzd_inf_skink_red_crested_ror_0	mp_cap_wh2_dlc12_lzd_inf_skink_red_crested_ror_0
False				wh2_dlc12_lzd_inf_temple_guards_ror_0	mp_cap_wh2_dlc12_lzd_inf_temple_guards_ror_0
False				wh2_dlc12_lzd_mon_ancient_stegadon_ror_0	mp_cap_wh2_dlc12_lzd_mon_ancient_stegadon_ror_0
False				wh2_dlc12_lzd_mon_salamander_pack_ror_0	mp_cap_wh2_dlc12_lzd_mon_salamander_pack_ror_0
False				wh2_dlc12_skv_art_warp_lightning_cannon_ror_0	mp_cap_wh2_dlc12_skv_art_warp_lightning_cannon_ror_0
False				wh2_dlc12_skv_inf_clanrats_ror_0	mp_cap_wh2_dlc12_skv_inf_clanrats_ror_0
False				wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0	mp_cap_wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0
False				wh2_dlc12_skv_inf_ratling_gun_ror_0	mp_cap_wh2_dlc12_skv_inf_ratling_gun_ror_0
False				wh2_dlc12_skv_inf_stormvermin_ror_0	mp_cap_wh2_dlc12_skv_inf_stormvermin_ror_0
False				wh2_dlc12_skv_inf_warplock_jezzails_ror_0	mp_cap_wh2_dlc12_skv_inf_warplock_jezzails_ror_0
False				wh2_dlc12_skv_veh_doom_flayer_ror_0	mp_cap_wh2_dlc12_skv_veh_doom_flayer_ror_0
False				wh2_dlc12_skv_veh_doomwheel_ror_0	mp_cap_wh2_dlc12_skv_veh_doomwheel_ror_0
False				wh2_dlc13_emp_art_mortar_ror_0	mp_cap_wh2_dlc13_emp_art_mortar_ror_0
False				wh2_dlc13_emp_cav_empire_knights_ror_0	mp_cap_wh2_dlc13_emp_cav_empire_knights_ror_0
False				wh2_dlc13_emp_cav_empire_knights_ror_1	mp_cap_wh2_dlc13_emp_cav_empire_knights_ror_1
False				wh2_dlc13_emp_cav_empire_knights_ror_2	mp_cap_wh2_dlc13_emp_cav_empire_knights_ror_2
False				wh2_dlc13_emp_cav_outriders_ror_0	mp_cap_wh2_dlc13_emp_cav_outriders_ror_0
False				wh2_dlc13_emp_cav_pistoliers_ror_0	mp_cap_wh2_dlc13_emp_cav_pistoliers_ror_0
False				wh2_dlc13_emp_inf_archers_ror_0	mp_cap_wh2_dlc13_emp_inf_archers_ror_0
False				wh2_dlc13_emp_inf_crossbowmen_ror_0	mp_cap_wh2_dlc13_emp_inf_crossbowmen_ror_0
False				wh2_dlc13_emp_inf_greatswords_ror_0	mp_cap_wh2_dlc13_emp_inf_greatswords_ror_0
False				wh2_dlc13_emp_inf_halberdiers_ror_0	mp_cap_wh2_dlc13_emp_inf_halberdiers_ror_0
False				wh2_dlc13_emp_inf_handgunners_ror_0	mp_cap_wh2_dlc13_emp_inf_handgunners_ror_0
False				wh2_dlc13_emp_inf_huntsmen_ror_0	mp_cap_wh2_dlc13_emp_inf_huntsmen_ror_0
False				wh2_dlc13_emp_inf_spearmen_ror_0	mp_cap_wh2_dlc13_emp_inf_spearmen_ror_0
False				wh2_dlc13_emp_inf_swordsmen_ror_0	mp_cap_wh2_dlc13_emp_inf_swordsmen_ror_0
False				wh2_dlc13_emp_veh_steam_tank_ror_0	mp_cap_wh2_dlc13_emp_veh_steam_tank_ror_0
False				wh2_dlc13_emp_veh_war_wagon_ror_0	mp_cap_wh2_dlc13_emp_veh_war_wagon_ror_0
False				wh2_dlc13_lzd_mon_dread_saurian_ror_0	mp_cap_wh2_dlc13_lzd_mon_dread_saurian_ror_0
False				wh2_dlc13_lzd_mon_razordon_pack_ror_0	mp_cap_wh2_dlc13_lzd_mon_razordon_pack_ror_0
False				wh2_dlc13_lzd_mon_sacred_kroxigors_ror_0	mp_cap_wh2_dlc13_lzd_mon_sacred_kroxigors_ror_0
