ancillary_to_effects_tables
0
ancillary	effect	effect_scope	value
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh_main_effect_character_mod_ancillary_drop	character_to_character_own	5
wh2_main_anc_arcane_item_wand_of_the_kharaidon	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	10
wh2_main_anc_arcane_item_war_crown_of_saphery	wh2_dlc12_effect_magic_cooldown_all_lores	character_to_character_own	-30
wh2_main_anc_arcane_item_war_crown_of_saphery	wh2_main_effect_agent_cap_increase_hef_mage	character_to_faction_unseen	1
wh2_main_anc_arcane_item_war_crown_of_saphery	wh2_main_effect_agent_enable_recruitment_wizard_hef	faction_to_province_own	1
wh2_main_anc_arcane_item_war_crown_of_saphery	wh2_main_effect_agent_recruitment_xp_hef_mage	character_to_province_own_factionwide	2
wh2_main_anc_arcane_item_war_crown_of_saphery	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh2_main_anc_arcane_item_war_crown_of_saphery	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	18
wh2_main_anc_arcane_item_warp_energy_condenser	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	8
wh2_main_anc_arcane_item_warpstone_tokens	wh_main_effect_character_stat_mod_miscast_chance	character_to_character_own	10
wh2_main_anc_arcane_item_warpstone_tokens	wh_main_effect_military_force_winds_of_magic_depletion_mod_items	character_to_force_own_unseen	12
wh2_main_anc_arcane_item_warpstorm_scroll	wh2_main_effect_ability_enable_warpstorm_scroll	character_to_character_own	1
wh2_main_anc_arcane_item_warpstorm_scroll	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	25
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	5
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	10
wh2_main_anc_armour_armour_of_caledor	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh2_main_anc_armour_armour_of_darkness	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh2_main_anc_armour_armour_of_darkness	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2
wh2_main_anc_armour_armour_of_eternal_servitude	wh2_main_effect_ability_enable_regeneration	character_to_character_own	1
wh2_main_anc_armour_armour_of_eternal_servitude	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh2_main_anc_armour_armour_of_eternal_servitude	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_ability_enable_the_hunger	character_to_character_own	1
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_mod_armour	character_to_character_own	6
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_mod_morale	character_to_character_own	-7
wh2_main_anc_armour_armour_of_living_death	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_stat_mod_armour	character_to_character_own	12
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	20
wh2_main_anc_armour_armour_of_midnight	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-2
wh2_main_anc_armour_armour_of_the_stars	wh2_main_effect_ability_enable_armour_of_the_stars	character_to_character_own	1
wh2_main_anc_armour_armour_of_the_stars	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh2_main_anc_armour_boots_of_bracchus	wh2_main_effect_general_ability_mod_cooldown_foe_seeker	character_to_character_own	-50
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_ability_enable_foe-seeker	character_to_character_own	1
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_boots_of_bracchus	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	12
wh2_main_anc_armour_chromatic_armour	wh_main_effect_ability_enable_glittering_scales	character_to_character_own	1
wh2_main_anc_armour_chromatic_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh2_main_anc_armour_chromatic_armour	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh2_main_anc_armour_cloak_of_hag_graef	wh_main_effect_character_stat_mod_armour	character_to_character_own	7
wh2_main_anc_armour_cloak_of_hag_graef	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	10
wh2_main_anc_armour_crown_of_authority	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh2_main_anc_armour_crown_of_authority	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	3
wh2_main_anc_armour_crown_of_authority	wh_main_effect_force_unit_stat_morale	general_to_force_own	3
wh2_main_anc_armour_crown_of_authority	wh_main_effect_public_order_characters	character_to_province_own	2
wh2_main_anc_armour_crown_of_authority	wh_main_effect_religion_conversion_untainted	character_to_character_own_provincetext	3
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_mod_armour	character_to_character_own	15
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	25
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	10
wh2_main_anc_armour_dragon_armour_of_aenarion	wh_main_effect_character_wound_recovery_time_mod	character_to_character_own	-1
wh2_main_anc_armour_dragonscale_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_dragonscale_shield	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	5
wh2_main_anc_armour_dragonscale_shield	wh_main_effect_character_stat_mod_ward_save_fire	character_to_character_own	5
wh2_main_anc_armour_enchanted_ithilmar_breastplate	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh2_main_anc_armour_enchanted_ithilmar_breastplate	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	4
wh2_main_anc_armour_enchanted_ithilmar_breastplate	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh2_main_anc_armour_helm_of_fortune	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh2_main_anc_armour_helm_of_fortune	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	4
wh2_main_anc_armour_helm_of_fortune	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh2_main_anc_armour_helm_of_khaine	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh2_main_anc_armour_helm_of_khaine	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	3
wh2_main_anc_armour_helm_of_khaine	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	3
wh2_main_anc_armour_helm_of_khaine	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh2_main_anc_armour_helm_of_khaine	wh_main_effect_unit_enable_attribute_unbreakable	character_to_character_own	1
wh2_main_anc_armour_helm_of_the_kraken	wh2_dlc11_effect_ability_enable_helm_of_the_kraken	character_to_character_own	1
wh2_main_anc_armour_helm_of_the_kraken	wh_main_effect_character_stat_mod_armour	character_to_character_own	15
wh2_main_anc_armour_helm_of_the_kraken	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh2_main_anc_armour_hide_of_the_cold_ones	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh2_main_anc_armour_hide_of_the_cold_ones	wh_main_effect_character_stat_mod_morale	character_to_character_own	-8
wh2_main_anc_armour_hide_of_the_cold_ones	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	9
wh2_main_anc_armour_hide_of_the_cold_ones	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh2_main_anc_armour_hide_of_the_cold_ones	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh2_main_anc_armour_lions_pelt	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh2_main_anc_armour_lions_pelt	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	15
wh2_main_anc_armour_rocket_boots	wh2_main_effect_general_ability_mod_cooldown_foe_seeker	character_to_character_own	-50
wh2_main_anc_armour_rocket_boots	wh_main_effect_ability_enable_foe-seeker	character_to_character_own	1
wh2_main_anc_armour_rocket_boots	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh2_main_anc_armour_rocket_boots	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_rocket_boots	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh2_main_anc_armour_sacred_stegadon_helm_of_itza	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh2_main_anc_armour_sacred_stegadon_helm_of_itza	wh_main_effect_character_stat_mod_charge_add	character_to_character_own	20
wh2_main_anc_armour_sacred_stegadon_helm_of_itza	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_shadow_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh2_main_anc_armour_shadow_armour	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	7
wh2_main_anc_armour_shadow_armour	wh_main_effect_unit_enable_attribute_guerrilla_deployment	character_to_character_own	1
wh2_main_anc_armour_shield_of_distraction	wh2_main_effect_ability_enable_shield_of_distraction	character_to_character_own	1
wh2_main_anc_armour_shield_of_distraction	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh2_main_anc_armour_shield_of_ghrond	wh2_main_effect_ability_enable_shield_of_ghrond	character_to_character_own	1
wh2_main_anc_armour_shield_of_ghrond	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh2_main_anc_armour_shield_of_ghrond	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_shield_of_the_merwyrm	wh_main_effect_character_stat_mod_armour	character_to_character_own	2
wh2_main_anc_armour_shield_of_the_merwyrm	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	2
wh2_main_anc_armour_shield_of_the_merwyrm	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	5
wh2_main_anc_armour_shield_of_the_mirrored_pool	wh_main_effect_character_stat_mod_armour	character_to_character_own	3
wh2_main_anc_armour_shield_of_the_mirrored_pool	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_shield_of_the_mirrored_pool	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	10
wh2_main_anc_armour_shroud_of_death	wh_main_effect_ability_enable_slippery	character_to_character_own	1
wh2_main_anc_armour_shroud_of_death	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	8
wh2_main_anc_armour_shroud_of_death	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	12
wh2_main_anc_armour_shroud_of_death	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh2_main_anc_armour_shroud_of_death	wh_main_effect_unit_enable_attribute_stalk	character_to_character_own	1
wh2_main_anc_armour_skull_helmet	wh_main_effect_ability_enable_hold_the_line	character_to_character_own	1
wh2_main_anc_armour_skull_helmet	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh2_main_anc_armour_skull_helmet	wh_main_effect_character_stat_mod_ward_save_physical	character_to_character_own	8
wh2_main_anc_armour_skull_helmet	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh2_main_anc_armour_supreme_spellshield	wh2_main_effect_ability_enable_supreme_spellshield	character_to_character_own	1
wh2_main_anc_armour_supreme_spellshield	wh2_main_effect_magic_dark_reduce_wom_cost_doombolt	character_to_character_own	-2
wh2_main_anc_armour_supreme_spellshield	wh2_main_effect_magic_dark_reduce_wom_cost_doombolt_upgraded	character_to_character_own	-2
wh2_main_anc_armour_supreme_spellshield	wh_main_effect_agent_action_success_chance_enemy	character_to_character_own	-10
wh2_main_anc_armour_supreme_spellshield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	8
wh2_main_anc_armour_supreme_spellshield	wh_main_effect_character_stat_mod_ward_save_magic	character_to_character_own	20
wh2_main_anc_armour_the_bane_shield	wh2_main_effect_ability_enable_the_bane_shield	character_to_character_own	1
wh2_main_anc_armour_the_bane_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh2_main_anc_armour_the_maiming_shield	wh_main_effect_character_stat_mod_armour	character_to_character_own	5
wh2_main_anc_armour_the_maiming_shield	wh_main_effect_character_stat_mod_melee_attack	character_to_character_own	5
wh2_main_anc_armour_the_maiming_shield	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	3
wh2_main_anc_armour_warp_shard_armour	wh2_main_effect_ability_enable_warp_shard_armour	character_to_character_own	1
wh2_main_anc_armour_warp_shard_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	10
wh2_main_anc_armour_warp_shard_armour	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	5
wh2_main_anc_armour_warp_shard_armour	wh_main_effect_character_stat_mod_ward_save	character_to_character_own	10
wh2_main_anc_armour_warp_shard_armour	wh_main_effect_religion_conversion_skaven	character_to_character_own_provincetext	3
wh2_main_anc_armour_warpstone_armour	wh2_main_effect_ability_enable_warpstone_armour	character_to_character_own	1
wh2_main_anc_armour_warpstone_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	8
wh2_main_anc_armour_winged_boots	wh_main_effect_character_stat_mod_battle_movement_speed	character_to_character_own	5
wh2_main_anc_armour_winged_boots	wh_main_effect_character_stat_mod_melee_defence	character_to_character_own	6
wh2_main_anc_armour_winged_boots	wh_main_effect_character_stat_mod_ward_save_missile	character_to_character_own	15
wh2_main_anc_armour_winged_boots	wh_main_effect_unit_enable_attribute_strider	character_to_character_own	1
wh2_main_anc_armour_worlds_edge_armour	wh2_main_effect_ability_enable_worlds_edge_armour	character_to_character_own	1
wh2_main_anc_armour_worlds_edge_armour	wh_main_effect_character_stat_mod_armour	character_to_character_own	4
wh2_main_anc_echanted_item_enriched_warpstone_dust	wh_dlc03_effect_character_abilities_apocalyptic_vision	character_to_character_own	1
wh2_main_anc_enchanted_item_black_dragon_egg	wh2_main_effect_ability_enable_black_dragon_egg	character_to_character_own	1
wh2_main_anc_enchanted_item_black_dragon_egg	wh_main_effect_character_stat_mod_melee_damage	character_to_character_own	15
wh2_main_anc_enchanted_item_blessed_tome	wh2_main_effect_ability_enable_blessed_tome	character_to_character_own	1
wh2_main_anc_enchanted_item_blood_statuette_of_spite	wh2_main_effect_ability_enable_blood_statuette_of_spite	character_to_character_own	1
wh2_main_anc_enchanted_item_box_of_eerie_noises	wh2_main_effect_character_stat_enable_discourage_attacks	character_to_character_own	1
wh2_main_anc_enchanted_item_box_of_eerie_noises	wh_main_effect_unit_enable_attribute_fear	character_to_character_own	1
wh2_main_anc_enchanted_item_box_of_eerie_noises	wh_main_effect_unit_enable_attribute_terror	character_to_character_own	1
wh2_main_anc_enchanted_item_brass_horn	wh2_main_effect_ability_cooldown_stand_or_die	character_to_character_own	-35
wh2_main_anc_enchanted_item_brass_horn	wh_main_effect_ability_enable_stand_or_die	character_to_character_own	1
wh2_main_anc_enchanted_item_brass_horn	wh_main_effect_character_stat_mod_personal_aura_size	character_to_character_own	25
wh2_main_anc_enchanted_item_carnosaur_pendant	wh_dlc08_effect_ability_enable_frenzy	character_to_character_own	1
wh2_main_anc_enchanted_item_chest_of_sustenance	wh_main_effect_force_all_campaign_upkeep	general_to_force_own	-10
